,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20
0,0,0,13,1,14,2,17,2,22,2,32,2,33,2,35,3,42,3,49,3,55,3,59,3,63,4,75,4,78,4,88,4,90,5,98,6,103,6,111,6,126,7
0,0,0,1,0,5,0,23,0,36,0,42,1,49,1,58,1,63,1,74,1,81,1,92,1,96,2,103,2,114,2,123,3,128,3,142,3,152,4,164,4,182,6
0,0,0,7,0,25,0,32,1,38,1,44,1,55,1,65,1,77,1,83,1,90,1,99,1,106,1,117,1,121,2,139,2,157,2,168,3,176,4,189,4,201,5
0,0,0,3,0,6,0,12,1,22,1,30,1,36,1,42,1,44,1,45,2,47,3,51,4,59,4,75,4,81,4,94,4,105,4,118,5,124,5,136,7,153,7
0,0,0,9,0,14,0,32,0,35,0,44,0,58,0,61,0,65,1,69,2,75,2,79,3,82,3,96,3,97,4,99,4,107,4,118,5,129,5,134,6,142,8
0,0,0,2,0,17,0,37,0,50,0,72,0,83,0,96,0,100,1,114,2,125,2,128,2,134,3,139,3,152,3,166,3,173,4,182,4,193,4,211,4,229,4
0,0,0,3,0,5,0,12,0,19,0,24,0,28,0,34,0,39,1,42,1,51,2,54,2,65,3,67,3,82,3,95,3,103,4,111,5,118,5,118,5,118,5
0,0,0,12,0,21,0,30,1,38,1,49,1,66,1,68,1,76,1,84,1,92,2,94,2,99,3,110,3,122,3,131,3,138,3,167,3,179,4,189,4,209,5
0,0,0,13,0,19,0,20,0,30,1,32,2,41,2,43,3,47,3,49,5,54,5,57,5,65,5,67,5,73,5,81,5,90,5,94,6,110,6,118,7,122,9
0,0,0,2,0,5,1,10,1,19,1,25,1,33,2,45,2,49,2,61,2,64,3,68,3,80,4,91,4,96,4,104,4,108,5,112,5,127,5,144,5,156,5
0,0,0,1,0,14,0,27,0,35,0,44,0,55,0,60,0,69,1,76,2,81,2,93,2,100,2,110,2,123,2,127,3,135,4,146,4,160,4,164,5,180,5
0,0,0,2,0,11,0,16,1,27,1,41,1,42,4,48,4,50,4,53,5,59,6,64,6,65,6,74,6,81,6,87,7,94,7,98,7,107,7,132,7,142,7
0,0,0,5,0,9,0,17,0,23,0,27,0,42,1,45,2,49,2,52,2,59,2,73,2,79,2,84,2,101,3,112,3,114,5,118,6,123,6,137,6,146,7
0,0,0,5,0,16,0,21,0,32,1,42,1,52,2,57,2,64,3,70,3,77,3,90,3,95,3,112,3,124,4,127,4,135,4,152,4,167,4,179,4,193,4
0,0,0,4,1,13,2,20,3,28,3,36,3,39,3,44,3,47,4,50,5,57,5,66,5,74,5,78,5,85,5,91,5,98,6,108,6,114,7,118,7,122,8
0,0,0,9,0,15,0,23,0,25,1,35,1,39,1,44,1,52,1,57,2,59,2,65,2,70,2,78,2,91,2,99,3,105,4,118,4,123,5,135,6,145,8
0,0,0,4,0,21,0,31,0,53,0,55,1,59,1,64,1,73,2,74,2,81,3,85,3,93,4,100,4,104,4,114,4,129,4,132,5,136,5,145,5,160,6
0,0,0,5,0,8,1,19,1,27,1,32,1,33,2,38,2,40,2,44,2,52,3,53,4,57,5,62,5,66,5,76,5,89,5,93,6,103,6,112,7,123,7
0,0,0,5,0,14,0,30,0,34,0,45,2,47,2,54,2,62,2,71,2,77,3,80,4,82,5,85,5,89,6,96,7,99,7,108,7,113,8,119,8,120,10
0,0,0,11,0,17,0,23,1,31,1,38,1,51,1,55,1,66,1,78,1,89,1,92,2,99,2,106,2,111,3,121,3,133,3,136,4,141,6,150,6,153,8
0,0,0,2,0,6,0,15,0,26,0,35,0,55,0,62,0,66,1,76,1,86,1,91,1,98,1,109,1,120,1,127,1,133,2,150,2,161,2,180,2,192,2
0,0,0,7,1,8,2,9,2,23,2,23,3,33,3,41,3,47,3,57,3,67,3,83,3,89,4,103,4,110,6,115,7,117,7,131,7,138,8,145,9,155,9
0,0,0,7,0,16,0,25,0,34,0,44,0,51,0,59,0,62,1,66,2,73,2,82,2,89,2,94,2,97,3,108,3,119,3,127,3,141,4,155,5,163,5
0,0,0,5,0,16,0,24,0,30,0,34,0,39,0,42,1,47,1,53,1,55,1,64,1,75,2,82,2,87,2,90,3,93,4,95,5,97,6,104,6,110,8
0,0,0,4,0,7,0,14,0,19,0,28,0,31,2,36,2,41,3,45,3,48,3,51,3,55,3,63,3,71,3,73,5,79,6,82,6,90,6,96,6,103,8
0,0,0,9,0,12,0,24,0,34,0,35,1,44,1,54,1,59,1,63,1,71,2,74,3,83,3,91,3,96,3,102,3,109,3,118,4,129,5,141,5,153,7
0,0,0,14,0,19,1,22,1,30,1,41,1,48,1,61,1,64,1,79,1,85,1,88,1,98,1,111,1,122,1,128,2,135,2,144,2,150,2,167,3,177,3
0,0,0,2,0,4,0,9,0,13,0,24,0,39,0,44,0,48,0,53,0,56,0,66,0,69,1,72,1,75,2,80,2,84,2,87,3,92,4,98,6,102,6
0,0,0,2,0,3,0,4,1,5,2,6,2,7,2,10,2,17,2,18,2,27,2,34,2,37,3,42,3,48,3,56,4,70,4,75,5,80,6,86,6,96,7
0,0,0,10,0,12,0,19,0,21,0,24,0,32,0,36,0,40,0,44,0,52,0,63,0,69,1,76,1,87,2,98,2,104,3,118,3,129,3,139,4,148,4
0,0,0,12,0,20,0,26,0,40,0,45,0,47,2,49,2,55,2,57,3,61,5,65,5,68,5,76,5,83,5,92,5,101,5,106,5,113,6,121,7,129,7
0,0,0,1,0,2,2,3,3,4,4,5,4,10,4,11,4,17,4,25,4,27,4,30,5,34,5,42,5,50,5,63,5,72,5,79,6,84,7,96,7,103,8
0,0,0,1,1,7,1,8,1,15,1,16,2,21,2,24,2,27,2,34,2,36,2,43,2,47,4,49,4,52,5,57,5,65,5,72,6,79,6,85,6,90,8
0,0,0,13,0,20,0,27,0,31,0,41,1,43,1,46,1,51,1,58,1,70,1,79,2,80,3,82,3,92,4,98,4,105,4,110,4,122,4,133,5,156,5
0,0,0,9,0,9,1,15,1,25,1,25,1,34,1,36,1,40,1,44,1,49,1,55,2,62,2,65,2,71,2,79,2,85,2,96,2,100,2,103,3,108,4
0,0,0,3,0,11,0,12,1,17,1,23,2,25,2,31,2,36,2,38,2,43,2,46,2,51,2,61,2,65,3,73,4,77,5,86,6,91,7,102,7,113,9
0,0,0,0,0,1,0,14,0,21,0,33,1,34,1,39,1,42,1,45,1,49,1,53,1,54,2,56,2,60,2,62,2,68,2,75,3,79,4,88,5,91,7
0,0,0,2,0,7,0,12,0,17,0,21,1,23,1,30,2,38,2,43,2,45,3,53,3,58,4,62,4,64,4,69,4,74,5,86,5,91,6,97,9,99,10
0,0,0,5,0,8,0,16,0,16,1,19,2,23,2,26,3,30,3,36,3,44,3,49,3,53,3,62,3,70,3,78,3,84,3,95,3,105,4,109,5,114,8
0,0,0,9,0,12,0,30,0,39,0,48,0,55,0,61,0,63,0,68,1,69,1,74,2,83,3,89,3,96,3,101,3,117,3,123,3,130,3,142,3,148,5
0,0,0,2,0,5,0,12,0,23,1,27,1,32,1,38,1,41,1,48,2,50,2,54,2,66,2,70,2,75,3,80,3,89,3,96,4,104,5,106,7,114,7
0,0,0,8,0,11,0,23,0,35,0,41,0,47,1,51,2,58,2,59,2,66,2,73,2,78,2,86,2,90,3,98,3,110,3,115,3,121,3,127,4,132,6
0,0,0,5,0,16,0,18,1,28,1,31,1,40,1,44,1,48,1,58,1,63,1,73,1,78,2,90,2,96,2,100,2,105,2,122,2,126,4,135,4,143,6
0,0,0,7,0,15,1,23,1,28,1,37,1,54,1,63,1,66,1,72,1,76,1,85,1,92,2,94,2,107,2,112,2,120,2,131,2,135,3,147,3,148,5
0,0,0,2,1,19,1,28,2,35,3,39,4,42,4,47,5,56,6,62,6,66,7,66,7,66,7,66,7,66,7,66,7,66,7,66,7,66,7,66,7,66,7
0,0,0,1,1,7,1,15,1,26,1,37,1,54,1,66,1,71,1,74,2,85,2,100,2,102,4,107,4,121,4,123,4,133,5,138,6,141,8,149,9,161,9
0,0,0,6,0,13,0,22,0,38,0,51,0,62,0,63,1,69,1,77,2,85,2,91,2,99,3,105,3,106,4,121,4,130,4,143,4,159,5,173,6,187,7
0,0,0,3,0,10,0,19,0,24,0,30,0,43,0,45,1,62,1,76,1,93,1,113,1,123,2,142,2,146,3,154,4,167,4,181,4,189,4,202,5,215,6
0,0,0,11,1,23,1,38,1,48,1,56,2,61,2,70,2,76,3,84,3,89,5,96,5,96,5,96,5,96,5,96,5,96,5,96,5,96,5,96,5,96,5
0,0,0,4,0,7,0,10,0,21,0,26,1,28,2,32,3,38,3,48,3,55,3,60,3,66,3,76,3,78,4,81,5,85,5,90,7,95,7,106,7,116,8
0,0,0,11,0,12,0,16,1,16,2,19,4,20,4,29,4,32,4,41,4,46,4,58,4,66,5,74,5,77,6,84,6,90,7,99,7,108,8,114,8,134,8
0,0,0,1,0,7,0,14,0,23,1,30,1,32,2,49,2,50,3,56,3,61,3,68,3,72,4,82,4,88,5,96,5,104,5,121,5,124,6,127,7,133,7
0,0,0,2,0,7,0,21,0,26,0,41,0,47,0,55,0,61,0,69,0,75,0,88,0,101,1,112,1,122,1,132,2,142,2,147,2,153,3,155,5,163,7
0,0,0,1,0,7,0,17,0,28,0,40,0,46,1,51,1,59,1,73,1,76,2,79,3,86,3,95,3,107,3,117,3,128,4,139,4,149,4,158,4,167,4
0,0,0,6,1,17,1,27,1,38,1,52,1,62,1,69,1,71,1,75,1,84,1,91,2,102,2,116,2,136,2,145,2,149,3,153,4,168,4,170,4,180,4
0,0,0,4,0,8,0,19,1,28,1,33,2,36,3,43,3,45,4,51,5,54,8,54,8,54,8,54,8,54,8,54,8,54,8,54,8,54,8,54,8,54,8
0,0,0,5,2,5,2,10,2,19,2,32,3,40,3,43,3,47,3,51,5,54,6,58,7,64,7,72,7,78,8,80,8,84,8,90,8,97,8,101,10,101,10
0,0,0,7,0,18,0,27,0,44,0,55,0,70,0,75,1,80,1,87,1,93,1,100,1,110,1,122,1,127,2,131,3,145,3,161,3,179,3,186,6,196,6
0,0,0,3,2,12,2,15,3,20,3,20,4,29,5,33,5,48,6,50,6,54,6,54,7,63,7,66,7,69,7,71,7,74,9,79,9,82,10,82,10,82,10
0,0,0,7,0,13,0,18,0,22,1,36,1,37,2,40,2,43,3,49,3,55,3,66,3,77,4,86,4,90,4,106,4,116,5,120,5,129,5,144,5,148,8
0,0,0,3,0,14,0,27,0,34,0,50,0,64,0,67,0,74,0,84,1,99,1,105,1,110,2,121,2,124,3,128,4,136,4,152,4,161,4,172,4,176,4
0,0,0,5,0,13,0,24,0,34,0,39,1,46,1,48,1,56,1,64,1,75,1,77,3,84,3,94,3,109,3,120,4,130,5,144,5,157,5,168,5,180,5
0,0,0,9,0,13,0,19,0,33,0,36,0,39,0,43,0,53,0,64,0,69,0,73,1,78,1,89,1,103,1,121,2,133,2,146,3,151,3,158,3,165,4
0,0,0,4,1,11,1,15,1,24,1,26,2,38,2,43,2,57,2,65,2,75,2,87,2,93,3,99,3,112,3,122,3,126,4,132,5,136,6,139,7,146,7
0,0,0,1,0,10,0,22,0,27,1,36,1,48,1,52,2,66,2,77,2,83,2,84,3,94,3,105,3,116,3,132,3,135,4,138,6,147,6,170,6,178,7
0,0,0,10,0,13,1,19,1,26,1,33,1,42,1,51,1,62,1,72,1,77,1,84,1,97,2,102,2,111,4,117,4,123,4,128,4,146,4,159,4,172,6
0,0,0,2,0,9,1,16,1,19,1,23,2,31,2,39,2,43,3,47,3,52,3,66,3,76,3,81,3,90,3,97,4,115,4,136,4,149,4,157,4,166,6
0,0,0,1,0,7,0,19,0,31,0,42,0,49,0,51,0,65,0,68,0,72,1,79,1,84,2,87,2,92,3,98,3,105,4,108,5,115,6,123,6,129,8
0,0,0,3,0,9,0,16,0,22,0,39,0,48,1,53,1,65,1,70,1,74,2,76,2,83,4,83,4,85,4,94,4,101,4,111,4,113,6,116,7,133,8
0,0,0,5,1,5,1,18,1,26,2,28,2,32,3,35,4,42,6,43,6,47,6,51,6,56,7,58,7,63,7,70,7,71,8,83,8,83,10,83,10,83,10
0,0,0,1,1,2,2,6,2,24,2,27,3,41,3,44,3,52,3,53,3,57,3,62,3,67,3,84,3,90,3,97,3,108,4,119,4,125,5,139,5,147,7
0,0,0,1,0,5,1,5,2,12,3,16,3,20,3,23,3,33,3,36,3,40,3,41,4,53,4,70,4,76,5,90,5,100,5,101,5,114,5,118,6,129,6
0,0,0,4,0,5,0,9,1,15,2,22,2,31,2,32,3,35,3,41,3,47,3,57,4,62,4,75,4,84,4,91,4,100,4,104,6,115,7,127,8,138,9
0,0,0,0,0,1,0,1,1,7,2,14,2,21,2,25,2,25,2,25,3,32,3,39,3,42,4,52,4,55,5,57,5,62,6,66,7,71,7,80,7,81,9
0,0,0,6,0,9,0,13,0,19,0,26,0,44,0,49,0,56,0,59,0,66,0,81,0,90,0,97,0,110,0,113,1,117,2,125,2,127,4,141,4,150,4
0,0,0,5,0,11,0,14,0,27,1,30,2,35,2,47,2,58,2,64,2,68,3,71,3,78,5,92,5,113,5,120,5,120,5,120,5,120,5,120,5,120,5
0,0,0,6,0,14,1,21,1,22,1,26,1,33,1,42,1,47,1,56,1,68,2,73,2,84,2,92,2,97,2,107,2,126,2,139,2,140,4,149,4,157,5
0,0,0,8,0,12,1,20,1,29,2,30,4,37,4,40,4,40,5,47,5,48,5,51,6,57,6,62,6,65,6,68,6,75,7,80,7,90,7,104,8,121,8
0,0,0,13,0,23,0,25,2,26,2,35,3,35,4,42,4,49,4,53,4,55,5,68,6,80,7,84,7,89,8,92,8,92,9,93,9,98,10,98,10,98,10
0,0,0,3,0,13,0,20,0,31,0,45,0,52,0,57,0,71,0,82,1,87,1,98,2,102,4,107,4,114,4,125,4,130,4,136,4,146,4,155,4,161,6
0,0,0,5,0,8,1,12,1,27,1,43,1,49,1,52,1,61,1,73,1,88,1,99,1,111,1,126,1,140,1,156,1,164,2,183,2,186,4,214,4,227,4
0,0,0,3,0,6,0,19,0,22,1,34,1,40,1,52,1,58,1,71,1,81,1,99,1,108,1,118,1,122,2,138,2,151,2,163,2,170,3,180,4,187,5
0,0,0,5,0,16,0,23,0,28,1,41,1,57,1,66,1,76,1,82,1,87,1,93,1,100,1,111,1,113,2,121,2,134,3,136,4,141,4,143,5,163,5
0,0,0,2,0,12,1,12,1,17,1,23,1,37,1,45,2,52,2,54,4,58,4,59,5,63,6,65,6,68,6,73,6,85,7,90,7,96,8,99,9,111,9
0,0,0,9,0,14,0,19,1,26,2,30,2,36,3,41,3,43,3,48,3,52,4,55,4,63,4,73,4,86,4,94,4,105,4,115,4,125,5,135,6,142,7
0,0,0,3,0,9,1,19,1,19,2,26,2,31,2,33,2,41,2,51,3,59,3,62,4,68,5,77,5,78,5,82,5,88,6,99,7,112,7,129,7,143,8
0,0,0,4,0,10,0,13,1,27,1,38,1,49,1,53,1,65,2,73,2,76,2,82,3,87,3,92,3,101,3,109,3,116,3,131,3,140,4,149,4,152,7
0,0,0,8,1,13,1,19,1,35,1,50,1,63,1,72,1,79,1,87,1,97,1,106,1,109,2,114,2,130,2,143,2,164,2,173,4,177,4,183,5,191,5
0,0,0,2,1,10,1,12,1,23,2,31,2,40,2,43,2,47,3,54,3,58,3,61,4,67,4,72,4,98,4,111,4,118,4,123,4,130,5,136,6,142,6
0,0,0,5,0,11,0,17,0,26,1,35,1,41,1,44,1,48,2,52,2,56,2,62,3,72,4,78,4,85,4,95,5,102,5,108,6,115,7,120,8,138,8
0,0,0,4,0,6,0,15,0,32,1,41,1,49,1,56,1,66,1,79,1,89,1,93,3,96,3,98,3,103,4,112,4,123,4,134,4,143,4,161,4,170,7
0,0,0,5,1,14,1,24,1,26,1,41,1,50,1,55,1,62,2,67,2,74,3,77,3,83,3,91,3,95,4,104,4,113,4,117,5,125,5,129,5,135,8
0,0,0,10,0,11,1,16,1,28,1,35,1,41,1,48,2,54,3,60,3,65,3,70,3,84,3,92,3,103,3,110,3,118,3,130,4,141,4,148,4,164,4
0,0,0,8,0,14,0,19,1,21,1,35,1,35,2,39,2,51,2,63,2,65,4,71,4,77,4,89,4,90,5,103,5,105,5,115,5,122,5,137,5,143,6
0,0,0,2,0,9,1,19,1,27,1,38,1,50,1,55,1,60,2,68,2,76,2,81,2,85,2,92,2,104,2,115,2,128,2,144,2,152,2,163,2,180,2
0,0,0,2,0,6,0,17,0,24,1,28,1,31,1,43,1,47,1,55,1,61,1,71,1,79,2,83,2,90,2,100,3,108,3,119,3,133,4,143,5,160,5
0,0,0,2,1,11,1,13,1,18,1,25,1,39,1,49,1,60,1,69,1,77,1,87,1,101,1,114,1,125,1,140,2,156,2,165,2,176,3,185,4,189,6
0,0,0,4,1,7,1,13,1,19,1,26,2,27,3,29,3,32,4,36,5,39,5,42,5,45,5,53,5,59,5,72,5,78,5,81,6,92,6,105,7,118,8
0,0,0,18,0,28,0,42,0,51,0,63,0,71,0,82,0,91,0,100,0,110,0,115,1,117,3,120,3,128,3,132,4,134,4,143,6,154,6,162,6,172,6
0,0,0,4,0,15,0,32,0,38,0,48,0,59,0,67,0,71,1,78,2,87,2,93,2,101,2,116,2,122,3,126,3,130,4,143,4,156,5,166,5,174,5
0,0,0,5,0,13,0,18,1,22,1,35,1,48,1,55,1,63,1,70,1,85,1,93,1,104,1,118,1,126,2,135,2,144,2,160,2,169,2,183,2,195,3
0,0,0,2,2,13,2,23,2,30,2,32,3,37,3,43,3,54,3,61,3,70,3,77,3,92,3,99,3,106,3,120,3,131,3,145,5,163,5,176,6,186,8
0,0,0,6,0,14,0,21,0,28,1,33,1,49,1,57,1,63,1,74,1,82,1,87,1,98,1,109,1,122,1,141,1,153,2,161,3,174,4,188,4,194,5
0,0,0,9,0,13,0,26,0,34,0,51,0,59,0,67,1,70,3,74,4,78,4,86,4,94,4,100,4,105,5,110,5,123,5,137,5,145,6,151,8,154,10
0,0,0,7,0,8,1,22,1,36,1,44,1,54,1,74,1,84,1,91,1,93,2,102,2,105,3,107,3,113,3,120,3,124,3,135,3,142,4,148,4,159,5
0,0,0,2,0,11,1,15,1,25,1,30,1,40,1,51,1,60,1,64,1,79,1,92,1,97,2,106,2,109,3,112,3,125,3,131,4,154,4,167,5,185,7
0,0,0,5,0,14,0,17,1,24,3,27,3,35,3,39,3,52,3,57,3,65,3,75,4,81,4,87,4,92,4,99,4,110,4,123,4,130,5,138,6,149,7
0,0,0,2,0,12,0,21,0,30,0,32,0,40,0,43,0,51,0,62,0,74,0,83,0,89,0,100,0,107,1,121,1,128,1,138,2,150,2,160,2,164,3
0,0,0,2,0,11,0,17,1,27,1,40,1,48,2,54,2,59,2,63,2,69,3,77,3,83,3,101,3,107,3,112,4,130,4,138,6,144,7,149,7,162,7
0,0,0,0,0,0,0,3,1,11,1,24,2,26,3,32,3,39,4,45,4,54,4,61,4,70,4,78,4,79,4,85,5,93,5,99,5,106,5,114,6,126,6
0,0,0,9,0,22,0,31,1,37,1,48,1,60,1,67,1,75,1,82,1,89,1,97,1,110,1,121,1,130,1,138,2,146,3,162,3,171,4,175,6,191,6
0,0,0,7,0,14,0,23,0,34,0,40,0,51,0,61,0,67,0,76,0,85,1,90,1,93,2,96,2,102,2,116,2,130,2,143,2,157,2,170,2,177,3
0,0,0,5,0,15,0,17,2,21,3,21,3,28,4,33,4,41,4,43,4,57,4,64,4,74,4,83,4,88,4,98,4,108,4,119,4,133,4,145,4,158,4
0,0,0,9,0,13,0,24,0,44,0,49,0,56,0,61,0,64,2,67,3,73,3,79,3,85,3,95,3,102,3,113,3,129,3,143,3,155,4,163,4,175,6
0,0,0,2,0,11,0,18,0,19,1,21,1,34,1,40,1,45,1,51,1,63,1,66,2,69,2,70,2,82,2,96,2,99,3,111,3,114,5,129,5,137,8
0,0,0,8,0,11,1,12,1,17,2,19,2,25,2,33,2,37,2,49,2,60,2,62,3,66,3,69,3,76,3,91,3,101,4,108,4,131,4,138,4,151,4
0,0,0,6,0,9,0,11,0,26,0,43,0,51,0,54,0,61,0,68,1,80,1,88,1,94,2,98,2,106,2,113,3,118,4,126,4,136,5,138,7,146,8
0,0,0,5,0,7,1,8,2,12,2,14,2,21,2,26,2,34,2,37,3,45,3,47,4,53,4,56,4,63,5,80,5,97,5,104,7,113,8,116,9,124,9
0,0,0,1,0,3,0,10,0,19,1,31,1,42,1,50,1,59,1,63,1,76,1,81,1,103,1,115,1,122,1,136,1,159,1,173,1,203,1,233,1,248,3
0,0,0,4,0,11,0,19,1,24,1,27,2,37,2,45,2,53,2,63,2,70,3,74,4,78,4,84,4,89,5,94,5,96,5,102,6,103,6,103,6,103,6
0,0,0,7,0,19,0,22,0,33,0,37,1,47,1,51,1,61,1,66,1,77,1,87,1,93,2,102,2,115,2,121,2,134,2,148,2,160,3,168,3,179,4
0,0,0,11,0,14,0,17,0,31,0,33,0,45,0,51,1,61,1,74,1,84,1,90,1,97,1,120,1,132,1,144,2,161,2,171,2,178,4,194,4,206,4
0,0,0,8,0,14,0,18,1,33,1,42,1,51,1,67,1,74,1,82,1,87,1,91,2,100,2,107,2,118,3,124,4,137,5,145,5,161,5,171,5,183,5
0,0,0,2,0,4,0,4,1,15,1,25,2,28,2,30,2,32,2,42,2,49,3,54,3,57,4,62,4,68,4,73,5,77,5,81,5,91,5,99,6,121,6
0,0,0,5,0,11,0,17,0,35,0,53,0,63,0,82,0,93,0,111,0,129,0,147,1,166,2,181,2,199,3,211,3,211,3,211,3,211,3,211,3,211,3
0,0,0,3,0,14,0,23,0,34,1,36,2,44,2,47,3,49,3,54,3,55,4,59,4,61,5,64,5,69,5,83,5,93,5,103,6,116,6,120,7,124,8
0,0,0,1,0,10,0,17,0,32,0,42,0,46,1,50,2,53,2,63,2,68,3,78,3,91,3,99,3,108,4,115,4,120,5,124,5,135,6,149,6,158,7
0,0,0,8,0,10,0,17,0,25,0,40,0,52,0,56,0,63,1,67,2,76,2,81,2,88,2,102,2,111,2,120,2,124,3,140,3,154,5,160,6,172,7
0,0,0,8,0,19,0,25,0,37,1,45,3,49,3,54,3,59,3,67,3,72,3,87,3,103,3,114,3,120,4,134,4,145,4,153,5,160,6,166,6,172,8
0,0,0,13,0,22,0,28,0,34,1,41,1,48,2,54,2,63,3,77,3,85,3,91,3,97,3,111,3,130,3,141,3,146,4,155,5,161,5,164,5,171,6
0,0,0,10,0,13,1,21,1,33,1,41,1,43,2,48,2,62,2,67,2,75,3,80,3,82,4,89,4,93,4,98,6,107,6,115,7,125,7,134,7,138,8
0,0,0,2,0,7,2,9,2,10,3,20,3,23,3,33,3,38,3,42,3,58,3,64,3,72,3,89,3,94,4,104,4,108,5,121,6,133,6,154,8,158,10
0,0,0,4,0,12,1,15,1,21,1,31,1,43,1,47,1,53,1,62,1,71,3,73,3,82,3,94,3,98,3,109,3,124,4,133,5,143,5,148,7,162,8
0,0,0,7,1,16,1,19,1,23,2,32,2,38,2,46,2,52,2,63,3,67,3,77,3,81,5,83,5,100,5,109,5,120,5,129,5,139,6,154,6,162,7
0,0,0,7,0,12,0,21,0,27,0,46,0,59,0,65,1,75,1,88,1,97,2,103,2,116,2,120,2,127,3,140,3,147,4,156,5,168,6,184,7,208,7
0,0,0,3,0,14,0,33,0,46,0,58,1,73,1,81,1,85,1,98,1,110,1,121,1,134,1,150,1,166,2,178,2,195,2,218,2,232,2,247,2,263,3
0,0,0,9,0,10,1,21,1,27,1,43,1,46,2,51,2,53,3,58,4,64,4,68,4,75,6,77,6,86,6,93,7,99,7,106,7,114,8,123,8,128,9
0,0,0,10,1,22,2,26,2,46,3,54,3,58,4,64,4,72,4,79,4,89,4,94,4,109,4,117,4,134,4,141,5,147,5,155,5,170,5,200,5,214,5
0,0,0,12,0,24,0,31,0,34,0,48,0,59,0,66,0,78,0,82,0,88,1,90,2,99,3,103,3,106,4,109,5,112,6,119,7,121,8,129,9,133,10
0,0,0,3,0,9,0,22,0,33,0,39,1,40,3,44,3,50,3,57,4,60,4,70,4,82,4,87,4,96,4,101,5,106,5,114,6,119,6,130,6,144,7
0,0,0,5,0,10,0,25,0,33,0,46,0,58,0,68,0,75,1,82,2,84,3,95,4,102,5,111,5,118,6,126,6,137,7,141,7,151,7,158,8,163,10
0,0,0,5,0,11,0,23,0,31,0,39,0,50,0,59,1,64,1,77,1,92,1,99,1,110,2,127,2,136,2,145,2,159,2,165,2,174,2,187,2,209,3
0,0,0,6,0,8,0,13,0,14,1,21,1,23,1,26,1,39,2,44,3,54,4,59,4,65,4,73,4,79,5,81,5,84,5,93,5,104,5,115,6,126,7
0,0,0,6,0,15,0,20,0,31,0,40,0,48,1,59,1,65,1,69,1,83,1,90,1,105,1,112,1,127,1,136,1,159,1,170,2,177,3,184,3,201,4
0,0,0,6,0,20,0,22,0,34,1,52,1,73,1,83,1,97,1,105,2,117,2,129,3,139,3,149,3,153,4,157,5,168,5,182,5,194,5,204,5,221,5
0,0,0,12,0,29,0,33,0,49,0,59,0,66,0,80,0,82,1,90,2,101,2,106,2,108,3,122,3,130,3,132,4,135,5,143,5,152,6,156,7,162,8
0,0,0,9,1,17,1,24,2,26,3,30,3,40,3,44,4,51,4,52,5,55,5,60,6,61,7,66,7,71,7,80,8,100,8,108,8,115,9,115,10,115,10
0,0,0,2,0,15,0,19,1,24,1,31,1,31,2,34,3,41,4,49,4,57,4,62,4,64,5,76,5,83,5,94,5,103,6,108,6,113,6,120,8,126,9
0,0,0,9,0,19,1,30,1,47,1,57,1,62,1,75,1,81,1,88,1,97,1,107,2,115,3,124,3,140,4,153,4,170,4,187,4,198,5,204,7,208,8
0,0,0,7,0,8,0,19,0,33,0,44,0,50,1,52,1,58,1,64,2,78,2,90,2,104,3,113,3,126,3,138,4,144,4,147,5,157,5,162,7,169,7
0,0,0,8,0,14,0,29,0,42,0,46,0,54,0,68,0,78,0,93,0,109,0,114,0,131,0,145,0,151,1,167,2,177,2,181,3,184,4,196,5,205,6
0,0,0,0,2,1,4,2,4,5,4,11,4,23,4,28,4,37,4,37,5,38,5,39,6,42,7,46,7,51,8,61,8,70,8,73,10,73,10,73,10,73,10
0,0,0,9,0,9,0,11,1,14,1,24,2,38,2,47,2,50,3,59,3,67,3,72,3,81,4,104,4,114,5,116,5,124,6,138,6,146,7,158,7,171,9
0,0,0,7,1,11,1,14,2,19,3,21,3,22,3,32,3,37,3,48,3,51,4,60,4,69,4,78,4,87,5,90,5,101,5,106,6,119,6,128,7,138,9
0,0,0,0,1,12,1,16,1,24,1,25,1,33,1,38,1,53,1,61,1,69,1,81,1,89,1,94,1,96,2,102,2,106,3,126,4,131,5,155,5,164,8
0,0,0,6,0,11,0,12,1,13,2,20,2,27,2,32,2,38,2,43,2,60,2,65,3,68,3,85,3,90,3,99,4,110,4,116,5,124,5,130,7,157,7
0,0,0,3,0,13,0,24,0,36,0,41,1,52,1,55,1,61,2,67,2,79,2,86,2,96,2,106,2,110,3,119,4,123,4,128,5,133,5,135,7,148,8
0,0,0,6,0,19,1,35,1,42,2,44,3,50,3,60,3,67,4,73,4,78,4,85,4,102,4,115,4,122,6,125,6,134,6,146,7,153,8,162,8,173,9
0,0,0,11,0,17,0,26,0,36,0,43,1,60,1,65,1,79,1,89,1,94,2,99,2,101,5,103,5,107,5,111,5,122,5,129,6,139,6,141,7,152,9
0,0,0,8,0,23,0,28,0,39,1,48,1,56,1,61,1,65,2,69,3,80,3,85,3,96,3,101,3,113,3,122,3,136,3,142,4,151,4,160,4,171,4
