,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20,target,chased
0,0,0,2,0,14,0,21,1,30,1,36,1,41,2,58,2,62,2,73,2,79,2,87,3,94,3,104,3,114,4,125,4,135,4,145,4,150,6,164,6,172,8,194,0
0,0,0,5,1,8,1,19,1,30,1,32,1,37,2,38,2,45,2,51,2,57,2,66,2,70,3,84,3,87,4,91,4,99,4,100,6,103,6,114,7,123,7,123,1
0,0,0,2,0,4,1,7,1,13,1,27,1,30,2,31,2,34,3,38,4,43,5,45,6,48,7,50,7,58,7,65,9,70,10,70,10,70,10,70,10,70,10,146,0
0,0,0,7,0,9,0,18,0,24,1,34,1,37,2,45,2,50,3,59,3,65,3,68,3,80,3,89,3,94,4,102,4,114,4,122,4,141,4,157,4,161,4,161,1
0,0,0,1,0,16,0,17,1,25,1,29,1,34,2,41,3,46,3,50,3,58,3,61,3,66,3,76,3,79,4,84,4,89,5,95,5,99,6,114,7,117,8,124,0
0,0,0,9,0,15,1,16,1,24,1,32,1,34,1,38,1,42,1,49,1,59,1,65,1,70,2,75,2,80,2,89,2,99,2,112,2,122,2,122,2,122,2,121,1
0,0,0,16,0,23,0,36,0,49,0,60,0,67,0,75,0,79,0,88,1,98,1,103,1,110,3,117,3,121,3,124,3,131,3,153,3,159,3,159,3,159,3,154,1
0,0,0,6,0,14,1,19,2,28,2,33,2,44,2,51,2,59,2,72,2,84,2,97,2,104,2,116,2,120,3,138,3,151,3,161,3,173,3,185,3,196,3,193,1
0,0,0,1,0,10,2,13,3,18,3,21,3,37,3,39,3,43,3,50,3,54,3,62,3,67,3,76,3,86,4,104,4,111,6,118,6,129,6,137,6,161,6,156,1
0,0,0,4,0,9,0,14,0,19,0,20,1,22,1,24,2,28,2,31,2,35,3,39,3,44,4,52,4,53,4,57,4,67,4,70,5,74,5,81,5,91,5,164,0
0,0,0,5,0,8,0,13,0,24,0,27,0,30,0,35,0,47,0,52,0,64,1,70,2,80,3,86,3,93,3,103,3,111,3,111,3,111,3,111,3,111,3,111,1
0,0,0,2,1,5,1,8,1,9,1,14,1,23,1,25,1,35,1,40,2,44,2,44,4,49,4,55,4,62,4,68,4,71,5,74,5,81,5,92,5,99,6,104,0
0,0,0,0,1,2,1,3,1,6,1,14,1,21,2,24,2,32,2,38,3,43,3,51,4,55,4,65,4,73,4,77,4,88,4,98,4,102,4,112,5,117,6,154,0
0,0,0,4,0,13,0,15,1,16,2,19,2,23,2,27,2,29,2,31,3,34,3,43,3,52,3,54,3,58,4,66,4,68,4,71,5,75,5,78,5,84,5,178,0
0,0,0,4,0,8,1,9,2,9,3,15,3,18,3,22,3,25,3,37,3,43,3,49,3,53,4,57,4,65,4,73,4,80,4,90,4,101,4,105,4,105,4,103,1
0,0,0,9,0,16,0,19,1,20,1,31,1,39,1,41,1,44,1,48,2,50,3,59,3,66,3,67,3,70,3,74,4,77,6,77,6,77,6,77,6,77,6,97,0
0,0,0,9,0,14,0,22,0,26,1,31,1,34,1,37,2,44,2,46,2,54,2,60,4,69,6,73,6,77,7,80,7,82,9,88,9,97,9,99,10,99,10,149,0
0,0,0,2,0,5,1,13,1,19,2,21,2,24,2,32,2,38,2,43,3,51,3,63,3,69,3,74,3,77,3,86,3,88,4,94,5,100,6,107,7,115,8,130,0
0,0,0,3,0,8,0,14,0,24,0,31,0,44,0,51,0,58,1,61,1,64,2,69,2,74,3,78,3,84,3,97,3,103,4,104,4,104,4,104,4,104,4,104,1
0,0,0,5,0,10,0,20,1,27,1,30,1,42,3,47,3,51,3,53,3,55,3,57,3,62,5,71,5,75,6,79,6,79,7,86,7,88,8,92,8,92,8,91,1
0,0,0,11,0,12,0,14,1,19,1,20,1,20,2,26,2,37,2,43,2,57,2,62,2,66,4,69,4,70,5,74,5,77,7,84,7,85,9,86,9,89,9,157,0
0,0,0,6,0,16,0,21,0,29,0,43,0,48,0,51,0,59,0,63,1,69,2,71,3,76,4,79,4,83,4,86,6,90,6,95,6,101,6,102,8,109,9,109,1
0,0,0,7,0,15,1,22,1,28,1,35,1,39,1,44,1,49,1,51,1,67,1,71,1,80,1,85,1,100,1,107,1,111,1,114,1,114,1,114,1,114,1,114,1
0,0,0,12,0,18,0,20,1,24,1,31,2,33,2,46,2,50,2,57,2,62,2,73,2,83,3,87,3,92,3,92,3,92,3,92,3,92,3,92,3,92,3,92,1
0,0,0,7,0,9,0,14,0,22,0,29,0,41,0,50,0,52,0,63,1,72,1,75,2,81,3,92,3,94,3,100,3,100,3,100,3,100,3,100,3,100,3,100,1
0,0,0,7,1,20,1,22,1,23,2,23,2,26,2,32,2,36,2,39,3,46,3,50,3,62,4,64,4,69,4,75,4,80,4,86,4,95,5,105,6,111,9,115,0
0,0,0,2,1,12,1,21,1,27,2,29,3,34,4,35,5,41,5,48,6,55,6,57,6,59,6,61,6,64,7,69,8,77,8,80,9,80,10,80,10,80,10,149,0
0,0,0,6,0,7,0,13,0,19,0,29,0,35,0,38,0,46,0,50,0,51,2,54,3,57,3,64,3,67,4,71,4,75,5,84,6,93,6,102,6,104,7,115,0
0,0,0,7,0,12,0,17,0,24,0,31,0,40,0,50,0,58,0,61,0,67,1,73,1,76,1,88,1,90,2,91,3,96,3,102,4,112,5,120,7,127,7,133,0
0,0,0,7,0,11,0,21,1,32,1,37,1,42,1,49,3,59,3,64,3,70,3,74,3,81,3,85,3,88,3,101,3,107,3,114,5,119,6,125,7,137,8,144,0
0,0,0,2,0,3,0,9,0,19,0,29,0,45,0,52,0,60,0,69,0,76,0,78,0,84,0,98,0,105,0,117,0,122,1,129,1,135,1,146,2,149,2,149,1
0,0,0,13,0,23,0,38,1,43,1,58,1,65,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,72,1,67,1
0,0,0,3,1,7,3,8,4,9,4,16,4,16,4,23,4,31,4,34,6,40,6,50,6,59,6,71,6,78,7,82,7,86,8,116,8,122,9,124,10,124,10,162,0
0,0,0,3,1,25,1,32,2,34,2,49,2,54,2,63,3,66,3,70,3,79,3,95,3,103,4,107,4,116,4,128,4,136,4,143,4,152,5,167,5,182,7,188,0
0,0,0,2,0,8,0,18,1,18,3,34,3,34,5,36,5,46,5,54,5,59,5,76,5,79,5,89,5,98,5,112,6,119,7,124,9,133,9,134,10,134,10,216,0
0,0,0,8,0,13,1,26,1,34,2,41,4,48,4,51,6,60,8,64,9,78,9,89,9,89,9,89,9,89,9,89,9,89,9,89,9,89,9,89,9,89,9,97,0
0,0,0,6,0,13,1,16,1,20,2,29,2,31,2,40,2,44,2,50,4,52,4,59,4,63,5,68,5,72,5,80,7,84,8,92,9,98,9,105,9,105,10,117,0
0,0,0,3,1,8,2,13,2,16,3,23,3,31,4,36,4,46,4,48,5,51,5,56,5,61,7,62,7,64,7,70,7,81,7,84,8,90,9,99,9,100,10,135,0
0,0,0,8,0,18,0,21,0,35,0,43,0,54,0,61,1,66,1,71,1,77,1,81,1,89,2,92,2,96,3,104,3,105,4,109,5,117,6,125,7,128,9,134,0
0,0,0,7,0,10,0,26,0,33,1,41,1,54,1,61,2,66,2,72,2,78,3,87,3,94,3,102,3,111,3,121,4,126,5,137,6,151,6,166,6,166,6,164,1
0,0,0,7,0,20,0,29,0,33,0,34,0,45,0,50,1,54,1,61,2,65,3,69,4,71,4,81,4,89,4,98,4,107,5,109,7,114,7,121,7,125,8,168,0
0,0,0,6,0,13,2,17,4,26,4,29,4,44,4,53,5,64,5,68,5,84,5,90,5,99,5,107,5,121,6,131,6,135,7,139,7,148,8,162,10,162,10,181,0
0,0,0,5,0,7,0,10,1,14,2,18,2,23,2,31,3,38,3,45,3,48,6,48,6,48,6,48,6,48,6,48,6,48,6,48,6,48,6,48,6,48,6,55,0
0,0,0,10,1,10,1,17,1,21,1,26,2,28,2,31,2,36,2,39,2,48,2,60,2,64,3,69,3,76,3,84,4,90,4,92,5,105,5,105,5,105,5,102,1
0,0,0,3,1,9,2,13,2,21,3,25,3,37,3,40,3,45,3,53,3,59,3,67,3,69,5,75,5,86,5,102,5,115,5,118,7,119,9,124,9,127,9,197,0
0,0,0,5,0,7,0,12,0,17,0,25,0,35,1,39,1,45,1,54,1,58,1,62,1,65,1,69,1,84,1,84,1,84,1,84,1,84,1,84,1,84,1,83,1
0,0,0,9,1,12,1,12,1,25,1,30,1,41,2,44,3,49,4,54,4,65,4,69,4,81,4,91,4,102,4,110,5,112,6,119,6,128,7,137,8,139,9,149,0
0,0,0,6,0,9,1,10,2,20,2,32,2,39,3,48,3,55,3,66,3,74,3,82,3,86,4,91,4,102,4,109,5,123,5,136,5,144,6,155,7,160,10,177,0
0,0,0,5,1,7,1,20,1,28,1,44,1,57,1,63,1,69,2,77,3,79,4,92,4,104,5,107,5,118,5,125,5,132,5,136,6,163,6,166,6,175,7,181,0
0,0,0,5,1,19,1,34,1,39,1,57,1,61,3,69,3,74,3,80,3,85,4,94,4,105,4,112,4,122,4,131,4,139,4,141,6,145,6,156,6,168,7,166,1
0,0,0,1,0,15,1,22,2,27,2,39,2,45,2,52,2,58,2,69,2,75,2,81,2,84,2,101,2,111,3,116,3,120,3,131,3,140,3,147,4,147,4,147,1
0,0,0,12,0,19,0,23,0,33,0,42,0,55,0,56,1,68,1,76,1,79,2,87,2,95,4,97,4,102,5,105,6,110,7,112,9,112,10,112,10,112,10,179,0
0,0,0,5,1,11,2,20,3,30,3,36,3,38,4,40,5,48,5,55,5,57,6,60,7,63,7,68,7,74,7,74,7,85,7,86,7,98,8,100,8,101,8,173,0
0,0,0,3,0,9,0,15,1,19,2,27,2,31,2,36,2,42,2,48,2,51,3,61,3,71,4,76,4,82,4,85,5,96,5,102,7,108,7,117,7,121,7,167,0
0,0,0,7,2,7,2,12,2,16,4,24,4,27,4,36,4,39,5,40,5,47,6,49,6,55,6,63,6,66,6,77,6,83,6,91,7,95,8,101,9,115,9,130,0
0,0,0,1,0,2,1,11,1,20,1,25,2,32,2,34,3,36,5,41,5,44,5,45,6,52,8,56,8,64,8,65,8,79,9,80,9,82,10,82,10,82,10,134,0
0,0,0,2,2,6,2,9,3,13,3,20,3,21,3,29,3,35,3,50,3,53,3,58,3,63,3,69,3,76,3,80,5,85,5,85,5,85,5,85,5,85,5,84,1
0,0,0,4,0,9,0,20,0,26,1,38,1,44,1,52,1,56,1,60,1,66,1,76,2,79,3,84,3,88,4,92,5,98,5,102,5,111,6,116,6,124,8,148,0
0,0,0,7,0,11,2,16,2,17,3,18,3,26,3,31,3,35,3,41,3,48,3,51,3,59,3,64,3,75,3,84,3,91,3,103,3,126,3,131,3,131,3,130,1
0,0,0,6,0,11,1,16,1,20,2,25,2,37,2,42,2,50,2,58,2,66,2,70,2,77,3,92,3,96,3,105,3,112,3,122,4,125,5,138,5,142,5,139,1
0,0,0,5,0,7,0,8,0,24,0,35,0,43,1,47,1,62,1,72,1,78,1,82,1,82,1,82,1,82,1,82,1,82,1,82,1,82,1,82,1,82,1,82,1
0,0,0,2,0,14,0,15,0,28,1,34,1,50,1,58,1,61,2,64,2,70,2,81,2,93,3,94,3,100,3,119,3,121,3,129,3,141,3,150,4,151,4,151,1
0,0,0,5,0,8,1,12,1,19,1,33,1,48,1,55,1,59,1,68,1,71,1,82,1,97,2,102,2,122,2,122,2,122,2,122,2,122,2,122,2,122,2,121,1
0,0,0,5,1,5,2,6,3,7,5,11,5,17,5,21,6,21,7,29,7,45,7,47,7,51,8,54,8,61,8,63,9,72,9,73,10,73,10,73,10,73,10,158,0
0,0,0,8,0,13,0,18,0,23,0,37,0,57,0,61,0,66,0,76,0,79,1,85,1,96,1,104,1,114,1,126,1,126,1,126,1,126,1,126,1,126,1,122,1
0,0,0,4,0,20,0,29,0,36,0,42,0,47,0,49,0,53,0,62,0,69,1,76,1,82,1,84,1,97,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1
0,0,0,1,1,12,1,23,1,36,1,45,1,57,2,68,2,83,2,89,2,98,2,107,2,117,3,121,3,130,3,134,4,142,4,155,5,162,5,162,5,162,5,162,1
0,0,0,12,0,22,0,35,0,38,1,49,1,56,1,64,1,83,1,86,2,92,3,99,4,106,5,113,5,125,5,139,5,147,6,152,6,164,6,173,6,182,6,228,0
0,0,0,8,0,18,0,27,0,37,0,50,0,53,1,58,1,63,1,72,1,87,1,101,2,109,3,113,3,122,3,139,3,157,3,166,3,170,3,187,4,188,4,188,1
0,0,0,7,0,13,0,27,0,38,0,42,0,62,0,75,0,85,0,87,1,93,1,101,1,114,1,120,1,129,2,132,2,147,2,151,3,163,3,164,3,164,3,164,1
0,0,0,6,0,9,0,9,1,12,1,20,1,28,1,38,1,50,1,60,1,68,1,79,1,96,2,102,2,113,2,113,2,113,2,113,2,113,2,113,2,113,2,112,1
0,0,0,7,0,13,0,19,0,25,0,28,0,36,0,42,0,50,0,61,0,72,0,86,0,91,1,93,1,100,2,112,2,123,2,128,2,142,2,146,2,146,2,143,1
0,0,0,11,0,15,1,20,1,29,1,35,1,42,1,53,1,63,1,66,2,74,2,80,2,83,4,87,4,90,4,99,4,109,4,121,5,131,5,133,7,147,7,144,1
0,0,0,3,0,16,0,26,0,30,0,43,0,50,0,54,0,58,0,64,0,71,0,86,0,96,1,100,1,103,1,112,3,118,3,131,4,144,4,153,4,153,4,153,1
0,0,0,11,1,24,1,33,1,42,1,50,1,51,2,62,2,67,2,81,2,93,2,100,2,105,2,116,2,136,2,146,2,158,2,171,2,183,2,191,3,192,3,192,1
0,0,0,4,1,14,1,22,1,25,1,29,1,33,1,37,1,49,1,56,1,66,1,70,2,83,2,91,2,99,2,108,3,122,3,133,3,145,3,145,3,145,3,143,1
0,0,0,12,0,20,0,33,0,44,0,55,0,65,0,72,0,80,0,83,1,93,1,98,2,107,2,110,2,112,3,117,3,124,4,137,4,141,4,141,4,141,4,139,1
0,0,0,6,0,8,1,14,1,24,1,43,1,51,1,60,1,65,1,70,1,81,1,89,2,97,3,109,3,115,3,128,3,143,4,157,4,171,4,171,4,171,4,171,1
0,0,0,10,0,23,0,30,0,48,0,53,0,63,0,70,0,76,0,86,0,96,0,100,0,112,0,116,0,125,0,137,0,137,0,137,0,137,0,137,0,137,0,136,1
0,0,0,8,0,13,1,32,1,45,1,47,1,52,1,57,1,60,1,70,2,78,2,84,2,98,3,104,3,109,3,114,4,118,4,123,4,133,4,144,5,154,7,165,0
0,0,0,6,0,12,0,30,0,47,0,58,0,65,0,75,0,78,0,87,0,90,2,95,2,98,2,109,2,115,3,119,3,129,3,139,5,146,5,146,5,146,5,144,1
0,0,0,3,0,15,0,31,0,41,0,47,0,72,1,78,1,83,1,87,2,95,2,102,2,113,2,121,2,130,2,136,2,142,3,154,3,160,3,174,3,182,4,181,1
0,0,0,15,1,21,1,31,2,42,2,49,2,59,2,62,3,68,3,72,3,78,3,81,3,89,3,97,3,110,3,114,4,119,5,136,5,143,6,154,7,162,8,161,1
0,0,0,1,0,10,0,21,1,28,1,33,2,40,2,50,2,57,2,68,2,75,2,88,2,95,2,102,2,112,2,121,3,133,3,139,3,141,5,151,7,164,7,190,0
0,0,0,0,1,5,1,13,1,24,1,35,1,46,1,63,1,71,1,80,1,88,2,94,3,94,3,94,3,94,3,94,3,94,3,94,3,94,3,94,3,94,3,119,0
0,0,0,2,0,2,1,7,1,16,3,19,3,22,3,28,3,38,3,43,3,51,3,58,4,72,4,88,4,99,4,116,4,123,4,144,4,155,5,159,5,171,5,173,0
0,0,0,8,0,16,1,26,1,37,1,45,1,64,1,68,2,75,2,78,3,85,3,91,3,102,4,106,4,116,4,126,4,149,4,156,4,178,4,178,4,178,4,175,1
0,0,0,6,0,9,0,33,0,48,0,62,0,72,0,84,0,93,0,100,1,112,1,116,2,121,2,128,2,138,2,147,2,161,2,172,3,176,3,187,5,196,7,196,1
0,0,0,5,0,13,0,21,1,28,1,33,2,43,2,51,2,59,3,66,3,88,3,93,3,99,4,102,4,113,5,127,5,136,5,151,6,156,8,159,10,159,10,187,0
0,0,0,10,0,22,0,29,0,37,0,42,0,45,1,52,1,64,1,77,1,83,2,89,2,92,3,103,3,122,3,132,4,142,4,152,4,162,5,173,5,179,6,195,0
0,0,0,11,0,14,1,18,1,24,1,34,2,36,2,39,5,42,5,49,5,57,5,61,6,64,6,74,6,82,6,87,7,99,7,106,7,118,7,125,8,131,9,155,0
0,0,0,4,0,8,0,24,0,39,1,43,1,47,1,51,1,61,1,72,1,76,1,86,1,93,2,98,2,104,2,115,2,127,2,138,2,153,2,161,2,161,2,160,1
0,0,0,6,1,11,1,22,1,32,1,34,2,37,2,52,2,59,2,66,3,69,3,73,4,84,4,93,4,105,4,123,4,139,4,163,4,169,5,185,5,189,5,186,1
0,0,0,10,0,24,0,31,0,41,0,51,0,61,0,63,0,69,0,85,0,93,0,96,0,105,0,114,0,118,1,121,2,130,2,142,2,150,2,150,2,150,2,150,1
0,0,0,2,1,7,1,13,2,16,3,27,3,37,3,43,3,48,3,53,4,64,4,76,4,93,4,98,4,109,4,117,4,122,5,130,5,143,6,153,6,157,9,165,0
0,0,0,6,0,13,0,16,0,28,0,38,0,50,0,53,0,59,0,65,1,74,1,87,1,94,1,104,1,106,2,116,2,120,2,126,2,146,2,160,3,166,3,163,1
0,0,0,7,0,23,0,26,0,31,1,33,2,38,2,39,2,43,2,54,2,57,3,65,3,69,3,81,3,81,4,91,4,98,4,106,4,113,5,129,5,129,5,127,1
0,0,0,4,0,7,0,10,0,25,0,37,0,46,0,50,0,59,0,70,0,81,0,94,0,97,2,103,2,123,2,142,2,145,3,152,3,170,3,188,3,195,3,192,1
0,0,0,5,1,9,2,20,2,30,4,31,5,32,5,38,5,48,5,50,6,54,7,58,7,62,8,70,8,78,9,85,9,92,9,92,10,92,10,92,10,92,10,178,0
0,0,0,1,0,10,0,23,0,34,0,36,0,46,1,63,1,67,2,81,2,89,2,93,2,103,2,111,2,120,3,135,3,151,3,156,4,164,5,164,5,164,5,159,1
0,0,0,5,0,12,0,25,0,36,0,43,0,50,1,57,1,65,1,74,1,83,1,88,3,93,3,104,3,114,3,123,3,136,3,139,4,152,4,159,4,174,4,176,0
0,0,0,1,1,5,1,9,1,19,2,20,2,25,2,30,2,40,2,47,2,52,2,60,2,68,3,76,3,80,4,86,5,96,5,101,5,116,5,124,5,133,8,138,0
0,0,0,2,0,4,1,16,1,23,1,30,1,39,1,43,1,52,1,58,1,60,2,63,2,76,3,79,3,84,3,97,3,108,4,126,4,142,4,153,4,153,4,152,1
0,0,0,5,0,13,0,20,0,32,1,41,1,50,1,57,1,69,1,74,1,78,3,83,3,91,3,94,3,108,3,114,3,117,3,131,3,144,3,150,3,150,3,147,1
0,0,0,1,1,6,1,11,1,21,1,26,1,32,1,42,1,47,1,53,1,61,1,66,1,74,1,88,1,102,1,110,1,119,3,127,3,127,3,127,3,127,3,125,1
0,0,0,7,0,9,1,15,1,26,1,37,2,41,2,44,4,47,5,51,5,54,5,67,5,69,8,74,8,87,8,94,8,95,8,98,8,100,8,104,10,104,10,249,0
0,0,0,9,2,22,2,44,2,57,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,66,2,104,0
0,0,0,8,0,16,0,20,0,31,0,44,0,55,0,61,0,68,1,74,1,78,1,86,1,97,2,110,2,119,2,130,2,139,3,141,3,160,3,171,3,180,3,180,1
0,0,0,10,0,13,1,21,1,40,1,47,2,49,2,56,2,60,3,70,3,81,4,84,4,90,6,96,6,105,6,108,6,111,7,119,8,123,9,126,9,126,10,207,0
0,0,0,7,0,15,0,32,0,44,0,53,0,63,0,65,0,72,1,82,1,91,1,96,1,101,1,112,1,125,1,135,1,144,1,157,1,173,1,186,1,186,1,184,1
0,0,0,4,0,16,0,30,0,32,1,33,1,44,1,46,1,53,1,60,1,63,1,76,1,76,1,76,1,76,1,76,1,76,1,76,1,76,1,76,1,76,1,122,0
0,0,0,11,0,19,1,31,1,44,2,54,3,59,4,76,4,78,5,84,7,90,7,96,8,105,9,109,9,120,9,120,9,120,9,120,9,120,9,120,9,120,9,212,0
0,0,0,12,1,20,2,28,2,39,3,45,3,55,3,71,3,83,3,87,3,97,4,107,4,113,4,119,4,125,4,125,4,125,4,125,4,125,4,125,4,125,4,125,1
0,0,0,8,0,10,1,14,1,22,1,36,1,37,1,45,1,52,1,62,1,68,1,75,1,83,2,92,2,103,2,107,2,117,2,131,3,143,3,148,4,161,4,159,1
0,0,0,6,0,20,0,27,0,34,0,35,1,44,1,47,2,52,2,59,2,62,2,71,2,81,4,85,4,90,5,103,5,119,5,129,5,144,5,150,6,173,6,173,1
0,0,0,0,1,8,1,26,1,33,1,51,1,70,1,80,1,90,1,96,1,100,2,111,3,121,4,126,4,138,4,147,4,157,4,167,4,173,4,173,4,173,4,173,1
0,0,0,4,0,11,0,22,0,29,1,39,1,48,1,51,1,59,1,70,1,73,1,85,1,92,3,96,3,109,3,114,4,120,6,128,6,136,7,144,7,149,8,172,0
0,0,0,5,0,16,1,19,2,28,2,38,2,49,2,54,2,68,2,75,2,83,2,85,3,88,3,96,3,104,3,111,4,119,4,126,4,138,4,139,4,139,4,139,1
0,0,0,11,0,17,1,25,1,25,3,28,4,31,5,41,5,47,5,65,5,70,6,81,6,89,6,92,6,96,6,110,6,126,6,138,6,156,6,159,6,159,6,159,1
0,0,0,3,0,15,1,23,1,34,1,43,1,46,1,53,2,56,2,63,2,66,3,70,4,81,4,92,4,100,4,110,4,116,5,124,5,130,6,138,6,140,8,163,0
0,0,0,6,0,11,1,22,1,33,1,43,2,46,2,49,2,61,2,62,3,66,3,75,3,82,5,91,5,97,5,116,5,118,6,129,6,139,6,158,6,163,6,163,1
0,0,0,5,0,18,0,26,0,42,0,55,0,59,0,69,0,79,0,100,0,112,0,120,1,129,2,141,2,149,3,158,3,162,4,172,5,179,5,191,6,200,7,209,0
0,0,0,11,1,17,2,29,2,44,2,45,3,56,3,67,3,80,4,86,4,93,4,96,5,110,5,120,5,129,5,137,5,142,7,153,7,174,7,177,9,178,9,264,0
0,0,0,2,0,12,0,25,0,36,0,56,0,75,0,84,0,92,0,97,1,99,3,99,4,103,4,105,4,109,4,113,5,116,5,120,6,130,6,130,6,130,6,129,1
0,0,0,2,0,12,0,21,0,36,0,49,0,52,2,63,2,76,3,85,3,92,3,95,4,101,6,106,6,114,6,123,7,126,7,145,7,159,7,161,8,170,10,215,0
0,0,0,2,0,13,0,19,0,29,0,37,0,41,2,53,3,57,3,65,3,72,3,76,3,80,4,83,4,87,4,101,4,110,4,113,5,134,5,134,5,134,5,134,1
0,0,0,9,0,11,0,19,0,25,2,47,2,66,2,69,3,77,3,84,3,94,3,99,3,102,4,104,4,112,4,120,4,127,5,138,5,148,5,148,5,148,5,145,1
0,0,0,7,0,10,0,15,0,23,0,42,0,49,0,57,0,61,1,65,1,72,1,81,1,89,2,98,2,107,2,114,3,120,4,131,4,145,4,155,5,161,5,164,0
0,0,0,4,0,7,0,8,2,9,2,13,2,26,2,36,2,39,3,41,3,52,3,59,4,73,4,89,4,92,6,97,6,102,6,109,7,113,8,114,10,114,10,210,0
0,0,0,3,0,14,1,16,1,21,1,30,1,45,2,56,2,66,2,69,2,74,3,79,3,82,4,85,4,87,5,93,6,95,6,101,6,104,7,111,8,126,8,127,0
0,0,0,16,0,18,1,30,1,35,2,47,2,53,3,59,3,74,3,84,4,88,4,93,5,111,6,124,6,132,6,143,6,155,6,169,6,176,6,183,7,199,7,202,0
0,0,0,4,1,10,2,16,2,31,2,41,3,53,3,57,4,60,4,67,4,70,5,76,5,78,6,84,6,95,6,107,6,115,6,124,6,129,7,131,8,144,9,222,0
0,0,0,9,0,23,0,31,0,36,0,44,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,62,1,163,0
0,0,0,8,0,23,0,26,0,38,0,47,0,51,1,52,1,55,1,57,3,61,3,65,3,76,4,82,4,84,4,86,5,93,5,100,5,115,5,116,5,116,5,116,1
0,0,0,4,0,8,0,9,0,17,1,24,1,29,1,40,1,52,1,60,1,65,2,71,2,75,3,81,3,89,3,94,3,98,3,108,3,111,4,118,4,127,4,127,1
0,0,0,9,0,15,0,31,0,39,0,48,2,54,2,59,2,69,3,76,3,86,4,90,5,100,6,105,6,121,6,129,6,149,6,164,6,179,6,186,6,193,7,209,0
0,0,0,10,0,20,0,25,1,38,2,43,2,50,3,61,3,66,3,72,4,80,4,85,4,91,4,98,4,107,5,114,5,130,5,146,5,155,5,164,5,173,5,170,1
0,0,0,1,0,8,0,20,0,36,0,50,0,59,1,67,1,87,1,93,2,106,2,108,2,120,2,137,2,148,2,169,2,180,2,193,2,208,2,208,2,208,2,206,1
0,0,0,5,0,17,0,27,0,36,0,47,1,49,1,57,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1,74,1
0,0,0,6,0,9,1,17,1,29,1,37,1,40,2,52,2,54,4,60,5,70,6,72,6,80,7,85,7,91,7,96,7,99,7,106,9,111,9,114,9,120,10,172,0
0,0,0,8,0,13,0,24,0,31,1,38,1,47,1,54,2,55,3,58,3,66,3,71,4,75,4,80,4,87,4,102,4,110,4,116,4,121,4,127,5,139,5,139,1
0,0,0,2,0,4,1,12,1,28,2,46,2,61,2,66,2,77,2,82,2,100,2,107,2,122,2,127,2,136,2,141,3,157,3,162,4,165,4,165,4,165,4,165,1
0,0,0,5,1,10,2,12,2,21,3,27,3,48,3,53,3,57,4,59,5,63,5,67,6,72,6,80,6,83,6,93,6,113,7,123,7,141,7,153,7,160,7,158,1
0,0,0,4,0,6,0,18,0,21,0,35,0,39,1,45,1,48,1,57,1,63,1,72,2,77,2,85,2,96,2,107,2,114,2,130,2,133,3,140,4,152,6,149,1
0,0,0,9,0,18,1,21,1,31,1,49,1,71,1,87,1,91,1,108,1,118,2,124,2,129,2,133,2,140,3,151,3,162,3,174,3,174,3,174,3,174,3,174,1
0,0,0,7,0,19,0,27,0,34,0,35,1,39,2,41,3,44,4,47,5,54,5,58,5,61,7,66,7,67,7,78,7,84,7,99,8,104,8,104,10,104,10,153,0
0,0,0,5,1,16,1,26,2,37,2,48,2,50,2,56,3,67,3,72,3,77,3,86,3,98,3,105,3,113,4,117,6,132,6,139,9,151,9,151,9,151,9,172,0
0,0,0,3,0,10,0,17,2,19,3,24,3,28,3,36,3,37,3,47,4,49,5,53,6,66,6,75,6,83,6,92,6,100,7,106,7,110,8,115,8,127,8,178,0
0,0,0,6,0,13,0,26,0,31,0,35,0,51,0,59,0,62,0,67,0,79,0,100,0,105,1,112,1,114,1,117,2,130,2,137,2,144,2,144,2,144,2,144,1
0,0,0,4,0,16,0,19,1,34,1,38,1,51,1,66,2,72,2,81,2,87,3,91,4,108,4,118,4,136,4,146,4,158,5,165,5,179,5,184,6,191,7,187,1
0,0,0,5,0,21,0,23,0,38,0,42,1,44,3,48,3,54,3,58,3,69,3,76,3,80,4,86,4,96,4,110,4,120,4,134,4,141,4,151,4,168,4,167,1
0,0,0,17,0,20,0,38,1,45,1,52,1,66,1,74,1,84,1,99,1,107,1,123,1,130,1,146,1,162,1,174,1,174,1,174,1,174,1,174,1,174,1,174,1
0,0,0,15,0,24,0,30,1,41,1,47,2,52,2,59,2,70,2,78,2,83,2,102,2,115,3,126,3,132,4,138,5,146,5,151,5,158,5,164,5,164,5,162,1
